"id"         ,"mark"         ,"model"             ,"fuel"             ,"gearbox" ,"mileage"  ,"year" ,"type"      ,"drive"       ,"hp"  ,"color"   ,"motorsize" ,"first_in_traffic" ,"region"         ,"price"
"1400619876" ,"Toyota"        ,"Yaris"              ,"Bensin"              ,"Manuell"   ,"3 604"   ,"2007"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"88"  ,"Grå"    ,"1298"         ,"2006-07-11"     ,"Dalarna"        ,64999
"1400556547" ,"BMW"           ,"X3"                 ,"Diesel"              ,"Automat"   ,"11 560"  ,"2019"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Grå"    ,"1995"         ,"2019-03-13"     ,"Stockholm"      ,335000
"1400677177" ,"Saab"          ,"9-5"                ,"Miljöbränsle/Hybrid" ,"Manuell"   ,"28 000"  ,"2009"     ,"Kombi"       ,"Tvåhjulsdriven" ,"221" ,"Vit"    ,"2290"         ,"2009-02-02"     ,"Blekinge"       ,35000
"1400677171" ,"BMW"           ,"X5"                 ,"Diesel"              ,"Automat"   ,"19 912"  ,"2011"     ,"SUV"         ,"Fyrhjulsdriven" ,"306" ,"Svart"  ,"2993"         ,"2015-07-10"     ,"Västmanland"    ,165000
"1400677166" ,"Audi"          ,"A3"                 ,"Diesel"              ,"Automat"   ,"9 600"   ,"2016"     ,"Sedan"       ,"Fyrhjulsdriven" ,"184" ,"Silver" ,"1968"         ,"2016-06-10"     ,"Göteborg"       ,214900
"1400677164" ,"Volkswagen"    ,"Passat"             ,"Bensin"              ,"Automat"   ,"22 905"  ,"2007"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Grå"    ,"1984"         ,"2006-12-18"     ,"Östergötland"   ,35000
"1400677152" ,"BMW"           ,"330"                ,"Diesel"              ,"Manuell"   ,"28 000"  ,"2005"     ,"Coupé"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Skåne"          ,149900
"1400677120" ,"Volkswagen"    ,"Jetta"              ,"Miljöbränsle/Hybrid" ,"Manuell"   ,"32 758"  ,"2009"     ,"Sedan"       ,"Tvåhjulsdriven" ,"102" ,"Blå"    ,"1595"         ,"2009-05-28"     ,"Kalmar"         ,25000
"1400677147" ,"Audi"          ,"A6"                 ,"Diesel"              ,"Automat"   ,"18 024"  ,"2015"     ,"Sedan"       ,"Fyrhjulsdriven" ,"320" ,"Svart"  ,"2967"         ,"2014-12-19"     ,"Östergötland"   ,260000
"1400677144" ,"Kia"           ,"CEED"               ,"Diesel"              ,"Manuell"   ,"25 965"  ,"2009"     ,"Kombi"       ,"Tvåhjulsdriven" ,"116" ,"Svart"  ,"1582"         ,"2009-07-09"     ,"Östergötland"   ,22500
"1400677151" ,"BMW"           ,"325"                ,"Bensin"              ,"Automat"   ,"23 800"  ,"2001"     ,"Sedan"       ,"Tvåhjulsdriven" ,"192" ,"Blå"    ,"2494"         ,"2005-01-11"     ,"Skåne"          ,23900
"1400675786" ,"Volkswagen"    ,"Polo"               ,"Bensin"              ,"Manuell"   ,"18 407"  ,"2010"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"86"  ,"Grå"    ,"1390"         ,"2009-09-09"     ,"Skåne"          ,58000
"1400660837" ,"Mercedes-Benz" ,"E"                  ,"Diesel"              ,"Automat"   ,"16 900"  ,"2019"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Grå"    ,"1950"         ,"2018-11-21"     ,"Värmland"       ,285000
"1400674167" ,"Ford"          ,"Fiesta"             ,"Bensin"              ,"Manuell"   ,"10 071"  ,"2011"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"82"  ,"Grå"    ,"1242"         ,"2011-02-28"     ,"Örebro"         ,62999
"1400485149" ,"Audi"          ,"A5"                 ,"Bensin"              ,"Automat"   ,"14 325"  ,"2010"     ,"Coupé"       ,"Tvåhjulsdriven" ,"180" ,"Svart"  ,"1984"         ,"2009-07-29"     ,"Jönköping"      ,119000
"1400677081" ,"Volvo"         ,"V70"                ,"Miljöbränsle/Hybrid" ,"Manuell"   ,"24 774"  ,"2010"     ,"Kombi"       ,"Tvåhjulsdriven" ,"146" ,"Vit"    ,"1999"         ,"2009-09-30"     ,"Skaraborg"      ,25000
"1400676941" ,"Toyota"        ,"Aygo"               ,"Bensin"              ,"Manuell"   ,"11 046"  ,"2007"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"68"  ,"Grå"    ,"998"          ,"2007-09-27"     ,"Östergötland"   ,30000
"1400677077" ,"Volkswagen"    ,"Golf"               ,"Bensin"              ,"Automat"   ,"6 737"   ,"2019"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"999"          ,"2018-11-30"     ,"Skåne"          ,189900
"1400677040" ,"Skoda"         ,"Octavia"            ,"Bensin"              ,"Manuell"   ,"12 600"  ,"2017"     ,"Kombi"       ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"988"          ,"2016-10-06"     ,"Östergötland"   ,119000
"1400676852" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Automat"   ,"25 748"  ,"2014"     ,"SUV"         ,"Fyrhjulsdriven" ,"164" ,"Vit"    ,"2400"         ,"2013-10-28"     ,"Västmanland"    ,129000
"1400676522" ,"Toyota"        ,"Avensis"            ,"Bensin"              ,"Manuell"   ,"22 689"  ,"2005"     ,"Kombi"       ,"Tvåhjulsdriven" ,"147" ,"Silver" ,"1998"         ,"2005-03-31"     ,"Jämtland"       ,43000
"1400677010" ,"Volvo"         ,"V70"                ,"Bensin"              ,"Automat"   ,"30 395"  ,"2007"     ,"Kombi"       ,"Tvåhjulsdriven" ,"170" ,"Grå"    ,"2435"         ,"2006-12-27"     ,"Västmanland"    ,38000
"1400601328" ,"Mercedes-Benz" ,"C"                  ,"Diesel"              ,"Manuell"   ,"11 600"  ,"2010"     ,"Sedan"       ,"Tvåhjulsdriven" ,"136" ,"Silver" ,"2143"         ,"2010-06-01"     ,"Kalmar"         ,95000
"1400677044" ,"Volkswagen"    ,"Golf"               ,"Bensin"              ,"Manuell"   ,"21 267"  ,"2014"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"105" ,"Grå"    ,"1197"         ,"2014-03-04"     ,"Stockholm"      ,80000
"1400677038" ,"Opel"          ,"Astra"              ,"Bensin"              ,"Manuell"   ,"14 173"  ,"2005"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"105" ,"Blå"    ,"1598"         ,"2005-01-28"     ,"Västernorrland" ,30000
"1400676973" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Manuell"   ,"12 021"  ,"2015"     ,"Kombi"       ,"Fyrhjulsdriven" ,"150" ,"Silver" ,"1968"         ,"2015-07-01"     ,"Västernorrland" ,156000
"1400676930" ,"Kia"           ,"Rio"                ,"Bensin"              ,"Automat"   ,"4 498"   ,"2022"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"101" ,"Grå"    ,"998"          ,"2021-10-07"     ,"Värmland"       ,210000
"1400677033" ,"Toyota"        ,"Prius"              ,"Miljöbränsle/Hybrid" ,"Automat"   ,"25 650"  ,"2008"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"112" ,"Silver" ,"1496"         ,"2008-08-15"     ,"Stockholm"      ,54000
"1400635209" ,"BMW"           ,"340"                ,"Bensin"              ,"Automat"   ,"6 232"   ,"2017"     ,"Kombi"       ,"Tvåhjulsdriven" ,"327" ,"Vit"    ,"2998"         ,"2016-10-19"     ,"Dalarna"        ,445000
"1400676608" ,"Mercedes-Benz" ,"GLA"                ,"Miljöbränsle/Hybrid" ,"Automat"   ,"4 330"   ,"2021"     ,"SUV"         ,"Tvåhjulsdriven" ,"218" ,"Grå"    ,"1332"         ,"2020-12-18"     ,"Skåne"          ,429900
"1400676739" ,"Saab"          ,"9-5"                ,"Bensin"              ,"Automat"   ,"13 960"  ,"2002"     ,"Sedan"       ,"Tvåhjulsdriven" ,"251" ,"Grå"    ,"2290"         ,"2002-05-13"     ,"Östergötland"   ,39000
"1400646007" ,"Kia"           ,"CEED"               ,"Bensin"              ,"Automat"   ,"8 190"   ,"2019"     ,"Kombi"       ,"Tvåhjulsdriven" ,"141" ,"Grå"    ,"1353"         ,"2019-06-19"     ,"Stockholm"      ,190999
"1400542298" ,"Volkswagen"    ,"Passat"             ,"Bensin"              ,"Automat"   ,"27 000"  ,"2008"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Silver" ,"1984"         ,"2007-10-16"     ,"Älvsborg"       ,29900
"1400676960" ,"Toyota"        ,"Corolla"            ,"Bensin"              ,"Manuell"   ,"15 718"  ,"2000"     ,"Kombi"       ,"Tvåhjulsdriven" ,"111" ,"Röd"    ,"1598"         ,"2000-02-22"     ,"Göteborg"       ,23000
"1400657530" ,"MINI"          ,"Paceman"            ,"Diesel"              ,"Automat"   ,"16 400"  ,"2016"     ,"Coupé"       ,"Fyrhjulsdriven" ,"143" ,"Vit"    ,"1995"         ,"2016-02-15"     ,"Älvsborg"       ,139800
"1400676914" ,"Subaru"        ,"Forester"           ,"Bensin"              ,"Automat"   ,"29 470"  ,"2010"     ,"SUV"         ,"Fyrhjulsdriven" ,"150" ,"Grå"    ,"1994"         ,"2020-11-23"     ,"Kalmar"         ,58000
"1400676967" ,"Audi"          ,"Quattro"            ,"Bensin"              ,"Manuell"   ,"16 472"  ,"2003"     ,"Coupé"       ,"Fyrhjulsdriven" ,"225" ,"Silver" ,"1781"         ,"2008-03-20"     ,"Göteborg"       ,78000
"1400658507" ,"BMW"           ,"Z4"                 ,"Bensin"              ,"Automat"   ,"13 500"  ,"2005"     ,"Cab"         ,"Tvåhjulsdriven" ,"232" ,"Röd"    ,"2979"         ,"2021-03-15"     ,"Skåne"          ,110000
"1400676736" ,"Skoda"         ,"Yeti"               ,"Diesel"              ,"Automat"   ,"25 126"  ,"2011"     ,"SUV"         ,"Fyrhjulsdriven" ,"141" ,"Grön"   ,"1968"         ,"2011-02-08"     ,"Västmanland"    ,60000
"1400676926" ,"Lexus"         ,"ES"                 ,"Bensin"              ,"Automat"   ,"18 000"  ,"2023"     ,"Sedan"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Stockholm"      ,369000
"1400671225" ,"BMW"           ,"630"                ,"Diesel"              ,"Automat"   ,"11 554"  ,"2018"     ,"Halvkombi"   ,"Fyrhjulsdriven" ,"266" ,"Grå"    ,"2993"         ,"2018-04-03"     ,"Södermanland"   ,400000
"1400676955" ,"BMW"           ,"120"                ,"Bensin"              ,"Automat"   ,"8 100"   ,"2019"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"184" ,"Svart"  ,"1998"         ,"2019-01-11"     ,"Göteborg"       ,219000
"1400676917" ,"Opel"          ,"Corsa"              ,"Bensin"              ,"Manuell"   ,"15 416"  ,"2010"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"86"  ,"Grå"    ,"1229"         ,"2011-03-14"     ,"Skaraborg"      ,33000
"1400676978" ,"Renault"       ,"Mégane"             ,"Bensin"              ,"Manuell"   ,"16 822"  ,"2004"     ,"Cab"         ,"Tvåhjulsdriven" ,"135" ,"Grå"    ,"1998"         ,"2004-04-07"     ,"Jönköping"      ,39000
"1400676945" ,"Volkswagen"    ,"e-up!"              ,"El"                  ,"Automat"   ,"8 710"   ,"2015"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"82"  ,"Silver" ,NA             ,"2014-08-01"     ,"Stockholm"      ,89000
"1400676932" ,"BMW"           ,"320"                ,"Diesel"              ,"Manuell"   ,"23 139"  ,"2013"     ,"Sedan"       ,"Tvåhjulsdriven" ,"184" ,"Vit"    ,"1995"         ,"2013-07-11"     ,"Dalarna"        ,100000
"1400676910" ,"Tesla"         ,"Model 3"            ,"El"                  ,"Automat"   ,"10 163"  ,"2019"     ,"Sedan"       ,"Tvåhjulsdriven" ,"259" ,"Grå"    ,NA             ,"2021-06-09"     ,"Södermanland"   ,305000
"1400676924" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Manuell"   ,"15 800"  ,"2018"     ,"Kombi"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Norrbotten"     ,179000
"1400676952" ,"Peugeot"       ,"206"                ,"Bensin"              ,"Manuell"   ,"7 888"   ,"2001"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"75"  ,"Grå"    ,"1360"         ,"2000-12-21"     ,"Stockholm"      ,30000
"1400676889" ,"Volkswagen"    ,"Golf"               ,"Diesel"              ,"Automat"   ,"15 990"  ,"2018"     ,"Kombi"       ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"1598"         ,"2017-11-09"     ,"Stockholm"      ,145000
"1400676882" ,"Saab"          ,"9-5"                ,"Bensin"              ,"Manuell"   ,"25 110"  ,"2006"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Grå"    ,"1985"         ,"2005-11-18"     ,"Halland"        ,20000
"1400676913" ,"Volvo"         ,"V60"                ,"Miljöbränsle/Hybrid" ,"Automat"   ,"15 864"  ,"2018"     ,"Kombi"       ,"Fyrhjulsdriven" ,"232" ,"Silver" ,"2400"         ,"2017-06-30"     ,"Göteborg"       ,209000
"1400676803" ,"Kia"           ,"Rio"                ,"Bensin"              ,"Manuell"   ,"10 750"  ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"85"  ,"Svart"  ,"1248"         ,"2016-02-16"     ,"Skaraborg"      ,104900
"1400569128" ,"Mercedes-Benz" ,"SLK"                ,"Bensin"              ,"Automat"   ,"9 174"   ,"2010"     ,"Cab"         ,"Tvåhjulsdriven" ,"232" ,"Vit"    ,"2996"         ,"2020-05-22"     ,"Göteborg"       ,195000
"1400676908" ,"Toyota"        ,"Yaris"              ,"Miljöbränsle/Hybrid" ,"Automat"   ,"9 109"   ,"2017"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"101" ,"Grå"    ,"1497"         ,"2017-10-16"     ,"Halland"        ,146000
"1400676817" ,"Volkswagen"    ,"Touareg"            ,"Diesel"              ,"Automat"   ,"14 588"  ,"2016"     ,"SUV"         ,"Fyrhjulsdriven" ,"204" ,"Svart"  ,"2967"         ,"2015-11-13"     ,"Stockholm"      ,269000
"1400551457" ,"BMW"           ,"320"                ,"Bensin"              ,"Manuell"   ,"22 302"  ,"2003"     ,"Sedan"       ,"Tvåhjulsdriven" ,"170" ,"Grå"    ,"2171"         ,"2003-01-24"     ,"Jönköping"      ,35000
"1400675644" ,"Tesla"         ,"Model S"            ,"El"                  ,"Automat"   ,"17 634"  ,"2016"     ,"Halvkombi"   ,"Fyrhjulsdriven" ,"423" ,"Grå"    ,NA             ,"2017-02-09"     ,"Värmland"       ,369900
"1400676815" ,"Ford"          ,"Focus"              ,"Bensin"              ,"Manuell"   ,"19 600"  ,"2013"     ,"Kombi"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Västmanland"    ,36000
"1400676833" ,"BMW"           ,"118"                ,"Diesel"              ,"Manuell"   ,"30 716"  ,"2010"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"143" ,"Svart"  ,"1995"         ,"2010-03-17"     ,"Kronoberg"      ,35000
"1400676152" ,"BMW"           ,"120"                ,"Diesel"              ,"Automat"   ,"21 111"  ,"2012"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"184" ,"Vit"    ,"1995"         ,"2012-07-25"     ,"Stockholm"      ,105000
"1400673810" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Manuell"   ,"37 355"  ,"2005"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Röd"    ,"2401"         ,"2005-03-04"     ,"Kalmar"         ,24900
"1400676834" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Automat"   ,"46 762"  ,"2005"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Svart"  ,"2401"         ,"2004-11-18"     ,"Gotland"        ,20000
"1400676806" ,"Nissan"        ,"Qashqai"            ,"Bensin"              ,"Manuell"   ,"7 747"   ,"2014"     ,"SUV"         ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"1197"         ,"2014-10-23"     ,"Skåne"          ,134900
"1400676841" ,"Opel"          ,"Astra"              ,"Diesel"              ,"Manuell"   ,"13 742"  ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"111" ,"Brun"   ,"1686"         ,"2013-08-26"     ,"Stockholm"      ,49000
"1400661245" ,"Volvo"         ,"V40"                ,"Diesel"              ,"Automat"   ,"10 713"  ,"2015"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"116" ,"Svart"  ,"1560"         ,"2015-03-30"     ,"Skåne"          ,165000
"1400676671" ,"Mazda"         ,"6"                  ,"Diesel"              ,"Manuell"   ,"23 926"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Svart"  ,"2184"         ,"2011-11-01"     ,"Jönköping"      ,48000
"1400674914" ,"Audi"          ,"A4"                 ,"Bensin"              ,"Manuell"   ,"30 874"  ,"2009"     ,"Kombi"       ,"Tvåhjulsdriven" ,"161" ,"Röd"    ,"1798"         ,"2009-01-09"     ,"Västerbotten"   ,42000
"1400676718" ,"Lexus"         ,"IS"                 ,"Miljöbränsle/Hybrid" ,"Automat"   ,"14 050"  ,"2015"     ,"Sedan"       ,"Tvåhjulsdriven" ,"221" ,"Grå"    ,"2494"         ,"2015-02-26"     ,"Stockholm"      ,189000
"1400628129" ,"BMW"           ,"X1"                 ,"Diesel"              ,"Manuell"   ,"23 438"  ,"2014"     ,"SUV"         ,"Fyrhjulsdriven" ,"143" ,"Vit"    ,"1995"         ,"2014-04-01"     ,"Älvsborg"       ,119000
"1400568499" ,"Volvo"         ,"V40"                ,"Diesel"              ,"Automat"   ,"9 854"   ,"2015"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"150" ,"Vit"    ,"1984"         ,"2015-03-24"     ,"Östergötland"   ,159000
"1400676779" ,"Volvo"         ,"V50"                ,"Diesel"              ,"Manuell"   ,"25 000"  ,"2010"     ,"Kombi"       ,"Tvåhjulsdriven" ,"109" ,"Blå"    ,"1560"         ,"2010-02-18"     ,"Kronoberg"      ,49900
"1400676711" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Automat"   ,"18 603"  ,"2017"     ,"Kombi"       ,"Fyrhjulsdriven" ,"218" ,"Vit"    ,"2967"         ,"2016-11-18"     ,"Skåne"          ,211000
"1400646692" ,"BMW"           ,"730"                ,"Diesel"              ,"Automat"   ,"29 000"  ,"2011"     ,"Sedan"       ,"Tvåhjulsdriven" ,"245" ,"Grå"    ,"2993"         ,"2011-06-09"     ,"Skåne"          ,129000
"1400676698" ,"Volkswagen"    ,"Passat"             ,"Diesel"              ,"Automat"   ,"23 000"  ,"2015"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"1968"         ,"2015-05-11"     ,"Jämtland"       ,130000
"1400676140" ,"BMW"           ,"730"                ,"Diesel"              ,"Automat"   ,"29 351"  ,"2010"     ,"Sedan"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Örebro"         ,68000
"1400676585" ,"Volvo"         ,"S60"                ,"Bensin"              ,"Manuell"   ,"18 500"  ,"2001"     ,"Sedan"       ,"Tvåhjulsdriven" ,"200" ,"Svart"  ,"2435"         ,"2001-06-11"     ,"Uppsala"        ,65000
"1400676732" ,"Opel"          ,"Insignia"           ,"Diesel"              ,"Automat"   ,"23 132"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"161" ,"Grå"    ,"1956"         ,"2011-03-31"     ,"Jönköping"      ,70000
"1400676606" ,"Peugeot"       ,"208"                ,"Bensin"              ,"Manuell"   ,"7 796"   ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"82"  ,"Grå"    ,"1199"         ,"2016-11-09"     ,"Skåne"          ,76500
"1400671017" ,"BMW"           ,"118"                ,"Diesel"              ,"Manuell"   ,"19 500"  ,"2011"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"143" ,"Blå"    ,"1995"         ,"2011-03-30"     ,"Stockholm"      ,65000
"1400676682" ,"Volvo"         ,"S80"                ,"Bensin"              ,"Manuell"   ,"19 700"  ,"2005"     ,"Sedan"       ,"Tvåhjulsdriven" ,"141" ,"Grå"    ,"2435"         ,"2005-09-01"     ,"Västernorrland" ,32000
"1400676643" ,"Volkswagen"    ,"Multivan"           ,"Bensin"              ,"Manuell"   ,"16 334"  ,"2016"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"150" ,"Grå"    ,"1984"         ,"2016-02-26"     ,"Västmanland"    ,299000
"1400665359" ,"Mitsubishi"    ,"Colt"               ,"Miljöbränsle/Hybrid" ,"Manuell"   ,"11 688"  ,"2009"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"96"  ,"Röd"    ,"1332"         ,"2009-03-19"     ,"Stockholm"      ,23900
"1400676068" ,"Skoda"         ,"Superb"             ,"Diesel"              ,"Automat"   ,"16 700"  ,"2020"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Blå"    ,"1968"         ,"2020-07-20"     ,"Uppsala"        ,255000
"1400676492" ,"Citroën"       ,"C5"                 ,"Diesel"              ,"Automat"   ,"13 048"  ,"2014"     ,"Sedan"       ,"Tvåhjulsdriven" ,"204" ,"Silver" ,"2179"         ,"2014-05-13"     ,"Gävleborg"      ,95000
"1400676528" ,"BMW"           ,"520"                ,"Diesel"              ,"Automat"   ,"23 000"  ,"2018"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Svart"  ,"1995"         ,"2017-09-05"     ,"Jämtland"       ,209000
"1400547422" ,"Ford"          ,"Transit"            ,"Diesel"              ,"Manuell"   ,"55 474"  ,"2010"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"2179"         ,"2010-03-01"     ,"Stockholm"      ,40000
"1400676361" ,"Audi"          ,"A6"                 ,"Diesel"              ,"Automat"   ,"8 200"   ,"2019"     ,"Kombi"       ,"Fyrhjulsdriven" ,"286" ,"Grå"    ,"2967"         ,"2019-02-26"     ,"Skåne"          ,479000
"1400650376" ,"MINI"          ,"One"                ,"Bensin"              ,"Manuell"   ,"14 930"  ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"102" ,"Grå"    ,"1233"         ,"2016-09-07"     ,"Skaraborg"      ,104000
"1400676491" ,"Mercedes-Benz" ,"B"                  ,"Bensin"              ,"Automat"   ,"4 150"   ,"2020"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"136" ,"Grå"    ,"1332"         ,"2020-04-22"     ,"Västmanland"    ,237000
"1400673216" ,"Hyundai"       ,"i10"                ,"Bensin"              ,"Manuell"   ,"14 205"  ,"2009"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"78"  ,"Grå"    ,"1248"         ,"2008-11-27"     ,"Uppsala"        ,39500
